year,subcategory_code,sub_subcategory_code,month,category_subcategory,category_sub_subcategory,total_visitors,foreign_visitors
2023,4,99,January,"Sports and recreation","Other sports and recreation",18,500
2023,6,99,December,Other,"Tourist sites not classified elsewhere",7,359
2023,6,99,November,Other,"Tourist sites not classified elsewhere",7,357
2023,6,99,October,Other,"Tourist sites not classified elsewhere",6,298
2023,6,99,September,Other,"Tourist sites not classified elsewhere",6,268
2023,6,99,August,Other,"Tourist sites not classified elsewhere",6,279
2023,6,99,July,Other,"Tourist sites not classified elsewhere",6,316
2023,6,99,June,Other,"Tourist sites not classified elsewhere",5,290
2023,6,99,May,Other,"Tourist sites not classified elsewhere",6,270
2023,6,99,April,Other,"Tourist sites not classified elsewhere",6,293
2023,6,99,March,Other,"Tourist sites not classified elsewhere",6,228
2023,6,99,February,Other,"Tourist sites not classified elsewhere",5,170
2023,6,99,January,Other,"Tourist sites not classified elsewhere",5,183
2023,5,1,December,"Urban tourism: Shopping, food, etc.","Commercial facilities",43,0
2023,5,1,November,"Urban tourism: Shopping, food, etc.","Commercial facilities",43,0
2023,5,1,October,"Urban tourism: Shopping, food, etc.","Commercial facilities",43,0
2023,5,1,September,"Urban tourism: Shopping, food, etc.","Commercial facilities",40,0
2023,5,1,August,"Urban tourism: Shopping, food, etc.","Commercial facilities",40,0
2023,5,1,July,"Urban tourism: Shopping, food, etc.","Commercial facilities",40,0
2023,5,1,June,"Urban tourism: Shopping, food, etc.","Commercial facilities",41,0
2023,5,1,May,"Urban tourism: Shopping, food, etc.","Commercial facilities",41,0
2023,5,1,April,"Urban tourism: Shopping, food, etc.","Commercial facilities",41,0
2023,5,1,March,"Urban tourism: Shopping, food, etc.","Commercial facilities",13,0
2023,5,1,February,"Urban tourism: Shopping, food, etc.","Commercial facilities",13,0
2023,5,1,January,"Urban tourism: Shopping, food, etc.","Commercial facilities",13,0
2023,2,8,December,History/Culture,"Memorial house/Historical archive",791,27
2023,2,8,November,History/Culture,"Memorial house/Historical archive",1,25
2023,2,8,October,History/Culture,"Memorial house/Historical archive",1,29
2023,2,8,September,History/Culture,"Memorial house/Historical archive",451,19
2023,2,8,August,History/Culture,"Memorial house/Historical archive",574,18
2023,2,8,July,History/Culture,"Memorial house/Historical archive",498,36
2023,2,8,June,History/Culture,"Memorial house/Historical archive",619,18
2023,2,8,May,History/Culture,"Memorial house/Historical archive",1,3
2023,2,8,April,History/Culture,"Memorial house/Historical archive",606,17
2023,2,8,March,History/Culture,"Memorial house/Historical archive",548,18
2023,2,8,February,History/Culture,"Memorial house/Historical archive",740,8
2023,2,8,January,History/Culture,"Memorial house/Historical archive",531,12
2023,2,6,December,History/Culture,Museum,2,31
2023,2,6,November,History/Culture,Museum,2,18
2023,2,6,October,History/Culture,Museum,2,54
2023,2,6,September,History/Culture,Museum,1,20
2023,2,6,August,History/Culture,Museum,1,47
2023,2,6,July,History/Culture,Museum,1,27
2023,2,6,June,History/Culture,Museum,1,10
2023,2,6,May,History/Culture,Museum,2,66
2023,2,6,April,History/Culture,Museum,1,30
2023,2,6,March,History/Culture,Museum,1,27
2023,2,6,February,History/Culture,Museum,737,9
2023,2,6,January,History/Culture,Museum,768,31
2023,2,7,December,History/Culture,"Art museum",52,21
2023,2,7,November,History/Culture,"Art museum",32,11
2023,2,7,October,History/Culture,"Art museum",52,21
2023,2,7,September,History/Culture,"Art museum",53,19
2023,2,7,August,History/Culture,"Art museum",54,22
2023,2,7,July,History/Culture,"Art museum",57,27
2023,2,7,June,History/Culture,"Art museum",49,22
2023,2,7,May,History/Culture,"Art museum",32,13
2023,2,7,April,History/Culture,"Art museum",52,23
2023,2,7,March,History/Culture,"Art museum",56,16
2023,2,7,February,History/Culture,"Art museum",48,14
2023,2,7,January,History/Culture,"Art museum",49,15
2023,2,8,December,History/Culture,"Memorial house/Historical archive",859,62
2023,2,8,November,History/Culture,"Memorial house/Historical archive",1,34
2023,2,8,October,History/Culture,"Memorial house/Historical archive",877,31
2023,2,8,September,History/Culture,"Memorial house/Historical archive",689,38
2023,2,8,August,History/Culture,"Memorial house/Historical archive",1,82
2023,2,8,July,History/Culture,"Memorial house/Historical archive",647,72
2023,2,8,June,History/Culture,"Memorial house/Historical archive",1,69
2023,2,8,May,History/Culture,"Memorial house/Historical archive",876,38
2023,2,8,April,History/Culture,"Memorial house/Historical archive",584,33
2023,2,8,March,History/Culture,"Memorial house/Historical archive",719,36
2023,2,8,February,History/Culture,"Memorial house/Historical archive",615,32
2023,2,8,January,History/Culture,"Memorial house/Historical archive",626,35
2023,2,8,December,History/Culture,"Memorial house/Historical archive",2,0
2023,2,8,November,History/Culture,"Memorial house/Historical archive",2,0
2023,2,8,October,History/Culture,"Memorial house/Historical archive",2,0
2023,2,8,September,History/Culture,"Memorial house/Historical archive",2,0
2023,2,8,August,History/Culture,"Memorial house/Historical archive",3,0
2023,2,8,July,History/Culture,"Memorial house/Historical archive",2,0
2023,2,8,June,History/Culture,"Memorial house/Historical archive",1,0
2023,2,8,May,History/Culture,"Memorial house/Historical archive",2,0
2023,2,8,April,History/Culture,"Memorial house/Historical archive",1,0
2023,2,8,March,History/Culture,"Memorial house/Historical archive",2,0
2023,2,8,February,History/Culture,"Memorial house/Historical archive",1,0
2023,2,8,January,History/Culture,"Memorial house/Historical archive",1,0
2023,2,6,December,History/Culture,Museum,607,0
2023,2,6,November,History/Culture,Museum,1,0
2023,2,6,October,History/Culture,Museum,956,0
2023,2,6,September,History/Culture,Museum,801,428
2023,2,6,August,History/Culture,Museum,669,428
2023,2,6,July,History/Culture,Museum,757,428
2023,2,6,June,History/Culture,Museum,1,0
2023,2,6,May,History/Culture,Museum,1,0
2023,2,6,April,History/Culture,Museum,1,0
2023,2,6,March,History/Culture,Museum,1,0
2023,2,6,February,History/Culture,Museum,762,0
2023,2,6,January,History/Culture,Museum,632,0
2023,2,7,December,History/Culture,"Art museum",503,4
2023,2,7,November,History/Culture,"Art museum",2,42
2023,2,7,October,History/Culture,"Art museum",1,54
2023,2,7,September,History/Culture,"Art museum",965,3
2023,2,7,August,History/Culture,"Art museum",1,12
2023,2,7,July,History/Culture,"Art museum",952,6
2023,2,7,June,History/Culture,"Art museum",775,4
2023,2,7,May,History/Culture,"Art museum",1,24
2023,2,7,April,History/Culture,"Art museum",1,4
2023,2,7,March,History/Culture,"Art museum",796,11
2023,2,7,February,History/Culture,"Art museum",465,4
2023,2,7,January,History/Culture,"Art museum",354,7
2023,2,7,December,History/Culture,"Art museum",0,0
2023,2,7,November,History/Culture,"Art museum",0,0
2023,2,7,October,History/Culture,"Art museum",0,0
2023,2,7,September,History/Culture,"Art museum",0,0
2023,2,7,August,History/Culture,"Art museum",0,0
2023,2,7,July,History/Culture,"Art museum",0,0
2023,2,7,June,History/Culture,"Art museum",0,0
2023,2,7,May,History/Culture,"Art museum",1,0
2023,2,7,April,History/Culture,"Art museum",665,0
2023,2,7,March,History/Culture,"Art museum",507,0
2023,2,7,February,History/Culture,"Art museum",0,0
2023,2,7,January,History/Culture,"Art museum",0,0
2023,2,11,December,History/Culture,"Industrial tourism",308,0
2023,2,11,November,History/Culture,"Industrial tourism",982,0
2023,2,11,October,History/Culture,"Industrial tourism",869,0
2023,2,11,September,History/Culture,"Industrial tourism",848,0
2023,2,11,August,History/Culture,"Industrial tourism",1,0
2023,2,11,July,History/Culture,"Industrial tourism",899,0
2023,2,11,June,History/Culture,"Industrial tourism",779,0
2023,2,11,May,History/Culture,"Industrial tourism",973,0
2023,2,11,April,History/Culture,"Industrial tourism",832,0
2023,2,11,March,History/Culture,"Industrial tourism",719,0
2023,2,11,February,History/Culture,"Industrial tourism",521,0
2023,2,11,January,History/Culture,"Industrial tourism",436,0
2023,4,1,December,"Sports and recreation","Sports and recreation facilities",5,5
2023,4,1,November,"Sports and recreation","Sports and recreation facilities",5,0
2023,4,1,October,"Sports and recreation","Sports and recreation facilities",5,0
2023,4,1,September,"Sports and recreation","Sports and recreation facilities",4,0
2023,4,1,August,"Sports and recreation","Sports and recreation facilities",4,6
2023,4,1,July,"Sports and recreation","Sports and recreation facilities",5,2
2023,4,1,June,"Sports and recreation","Sports and recreation facilities",4,1
2023,4,1,May,"Sports and recreation","Sports and recreation facilities",5,0
2023,4,1,April,"Sports and recreation","Sports and recreation facilities",4,3
2023,4,1,March,"Sports and recreation","Sports and recreation facilities",5,1
2023,4,1,February,"Sports and recreation","Sports and recreation facilities",3,0
2023,4,1,January,"Sports and recreation","Sports and recreation facilities",3,1
2023,4,1,December,"Sports and recreation","Sports and recreation facilities",3,0
2023,4,1,November,"Sports and recreation","Sports and recreation facilities",3,0
2023,4,1,October,"Sports and recreation","Sports and recreation facilities",3,0
2023,4,1,September,"Sports and recreation","Sports and recreation facilities",3,2
2023,4,1,August,"Sports and recreation","Sports and recreation facilities",3,2
2023,4,1,July,"Sports and recreation","Sports and recreation facilities",3,2
2023,4,1,June,"Sports and recreation","Sports and recreation facilities",2,0
2023,4,1,May,"Sports and recreation","Sports and recreation facilities",2,0
2023,4,1,April,"Sports and recreation","Sports and recreation facilities",2,0
2023,4,1,March,"Sports and recreation","Sports and recreation facilities",2,0
2023,4,1,February,"Sports and recreation","Sports and recreation facilities",2,0
2023,4,1,January,"Sports and recreation","Sports and recreation facilities",2,0
2023,4,7,December,"Sports and recreation",Park,5,0
2023,4,7,November,"Sports and recreation",Park,5,0
2023,4,7,October,"Sports and recreation",Park,5,0
2023,4,7,September,"Sports and recreation",Park,0,0
2023,4,7,August,"Sports and recreation",Park,9,0
2023,4,7,July,"Sports and recreation",Park,4,0
2023,4,7,June,"Sports and recreation",Park,2,0
2023,4,7,May,"Sports and recreation",Park,5,0
2023,4,7,April,"Sports and recreation",Park,3,0
2023,4,7,March,"Sports and recreation",Park,4,0
2023,4,7,February,"Sports and recreation",Park,4,0
2023,4,7,January,"Sports and recreation",Park,4,0
2023,4,1,December,"Sports and recreation","Sports and recreation facilities",2,64
2023,4,1,November,"Sports and recreation","Sports and recreation facilities",8,183
2023,4,1,October,"Sports and recreation","Sports and recreation facilities",4,158
2023,4,1,September,"Sports and recreation","Sports and recreation facilities",3,69
2023,4,1,August,"Sports and recreation","Sports and recreation facilities",5,80
2023,4,1,July,"Sports and recreation","Sports and recreation facilities",4,65
2023,4,1,June,"Sports and recreation","Sports and recreation facilities",3,80
2023,4,1,May,"Sports and recreation","Sports and recreation facilities",7,176
2023,4,1,April,"Sports and recreation","Sports and recreation facilities",4,87
2023,4,1,March,"Sports and recreation","Sports and recreation facilities",2,78
2023,4,1,February,"Sports and recreation","Sports and recreation facilities",1,54
2023,4,1,January,"Sports and recreation","Sports and recreation facilities",2,17
2023,1,99,December,Nature,"Other nature",1,48
2023,1,99,November,Nature,"Other nature",14,321
2023,1,99,October,Nature,"Other nature",4,135
2023,1,99,September,Nature,"Other nature",3,66
2023,1,99,August,Nature,"Other nature",7,103
2023,1,99,July,Nature,"Other nature",2,44
2023,1,99,June,Nature,"Other nature",1,50
2023,1,99,May,Nature,"Other nature",6,165
2023,1,99,April,Nature,"Other nature",2,50
2023,1,99,March,Nature,"Other nature",1,48
2023,1,99,February,Nature,"Other nature",1,45
2023,1,99,January,Nature,"Other nature",4,25
2023,1,99,December,Nature,"Other nature",24,667
2023,1,99,November,Nature,"Other nature",69,1
2023,1,99,October,Nature,"Other nature",43,1
2023,1,99,September,Nature,"Other nature",30,642
2023,1,99,August,Nature,"Other nature",47,643
2023,1,99,July,Nature,"Other nature",33,495
2023,1,99,June,Nature,"Other nature",24,654
2023,1,99,May,Nature,"Other nature",52,1
2023,1,99,April,Nature,"Other nature",34,706
2023,1,99,March,Nature,"Other nature",20,701
2023,1,99,February,Nature,"Other nature",15,484
2023,1,99,January,Nature,"Other nature",39,246
2023,2,7,December,History/Culture,"Art museum",232,0
2023,2,7,November,History/Culture,"Art museum",1,8
2023,2,7,October,History/Culture,"Art museum",1,0
2023,2,7,September,History/Culture,"Art museum",0,0
2023,2,7,August,History/Culture,"Art museum",0,0
2023,2,7,July,History/Culture,"Art museum",0,0
2023,2,7,June,History/Culture,"Art museum",141,0
2023,2,7,May,History/Culture,"Art museum",819,1
2023,2,7,April,History/Culture,"Art museum",402,0
2023,2,7,March,History/Culture,"Art museum",597,0
2023,2,7,February,History/Culture,"Art museum",329,0
2023,2,7,January,History/Culture,"Art museum",302,0
2023,2,8,December,History/Culture,"Memorial house/Historical archive",4,242
2023,2,8,November,History/Culture,"Memorial house/Historical archive",16,242
2023,2,8,October,History/Culture,"Memorial house/Historical archive",10,242
2023,2,8,September,History/Culture,"Memorial house/Historical archive",34,428
2023,2,8,August,History/Culture,"Memorial house/Historical archive",34,428
2023,2,8,July,History/Culture,"Memorial house/Historical archive",35,428
2023,2,8,June,History/Culture,"Memorial house/Historical archive",50,0
2023,2,8,May,History/Culture,"Memorial house/Historical archive",21,0
2023,2,8,April,History/Culture,"Memorial house/Historical archive",10,0
2023,2,8,March,History/Culture,"Memorial house/Historical archive",40,0
2023,2,8,February,History/Culture,"Memorial house/Historical archive",56,0
2023,2,8,January,History/Culture,"Memorial house/Historical archive",16,0
2023,2,6,December,History/Culture,Museum,2,10
2023,2,6,November,History/Culture,Museum,2,10
2023,2,6,October,History/Culture,Museum,2,10
2023,2,6,September,History/Culture,Museum,1,3
2023,2,6,August,History/Culture,Museum,1,3
2023,2,6,July,History/Culture,Museum,1,3
2023,2,6,June,History/Culture,Museum,3,0
2023,2,6,May,History/Culture,Museum,3,0
2023,2,6,April,History/Culture,Museum,3,0
2023,2,6,March,History/Culture,Museum,98,21
2023,2,6,February,History/Culture,Museum,98,21
2023,2,6,January,History/Culture,Museum,98,21
2023,2,7,December,History/Culture,"Art museum",2,0
2023,2,7,November,History/Culture,"Art museum",11,0
2023,2,7,October,History/Culture,"Art museum",11,0
2023,2,7,September,History/Culture,"Art museum",5,0
2023,2,7,August,History/Culture,"Art museum",7,0
2023,2,7,July,History/Culture,"Art museum",4,0
2023,2,7,June,History/Culture,"Art museum",7,0
2023,2,7,May,History/Culture,"Art museum",5,0
2023,2,7,April,History/Culture,"Art museum",11,0
2023,2,7,March,History/Culture,"Art museum",6,0
2023,2,7,February,History/Culture,"Art museum",12,0
2023,2,7,January,History/Culture,"Art museum",11,0
2023,2,11,December,History/Culture,"Industrial tourism",4,0
2023,2,11,November,History/Culture,"Industrial tourism",6,0
2023,2,11,October,History/Culture,"Industrial tourism",6,0
2023,2,11,September,History/Culture,"Industrial tourism",7,0
2023,2,11,August,History/Culture,"Industrial tourism",7,0
2023,2,11,July,History/Culture,"Industrial tourism",7,0
2023,2,11,June,History/Culture,"Industrial tourism",6,0
2023,2,11,May,History/Culture,"Industrial tourism",6,0
2023,2,11,April,History/Culture,"Industrial tourism",5,0
2023,2,11,March,History/Culture,"Industrial tourism",5,0
2023,2,11,February,History/Culture,"Industrial tourism",4,0
2023,2,11,January,History/Culture,"Industrial tourism",2,0
2023,6,99,December,Other,"Tourist sites not classified elsewhere",1,11
2023,6,99,November,Other,"Tourist sites not classified elsewhere",2,33
2023,6,99,October,Other,"Tourist sites not classified elsewhere",2,8
2023,6,99,September,Other,"Tourist sites not classified elsewhere",2,32
2023,6,99,August,Other,"Tourist sites not classified elsewhere",2,15
2023,6,99,July,Other,"Tourist sites not classified elsewhere",1,11
2023,6,99,June,Other,"Tourist sites not classified elsewhere",2,12
2023,6,99,May,Other,"Tourist sites not classified elsewhere",6,15
2023,6,99,April,Other,"Tourist sites not classified elsewhere",2,25
2023,6,99,March,Other,"Tourist sites not classified elsewhere",1,11
2023,6,99,February,Other,"Tourist sites not classified elsewhere",2,9
2023,6,99,January,Other,"Tourist sites not classified elsewhere",2,26
2023,5,99,December,"Urban tourism: Shopping, food, etc.","Other urban tourism: Shopping, food, etc.",1,0
2023,5,99,November,"Urban tourism: Shopping, food, etc.","Other urban tourism: Shopping, food, etc.",4,0
2023,5,99,October,"Urban tourism: Shopping, food, etc.","Other urban tourism: Shopping, food, etc.",4,0
2023,5,99,September,"Urban tourism: Shopping, food, etc.","Other urban tourism: Shopping, food, etc.",8,0
2023,5,99,August,"Urban tourism: Shopping, food, etc.","Other urban tourism: Shopping, food, etc.",6,0
2023,5,99,July,"Urban tourism: Shopping, food, etc.","Other urban tourism: Shopping, food, etc.",5,0
2023,5,99,June,"Urban tourism: Shopping, food, etc.","Other urban tourism: Shopping, food, etc.",8,0
2023,5,99,May,"Urban tourism: Shopping, food, etc.","Other urban tourism: Shopping, food, etc.",4,0
2023,5,99,April,"Urban tourism: Shopping, food, etc.","Other urban tourism: Shopping, food, etc.",3,0
2023,5,99,March,"Urban tourism: Shopping, food, etc.","Other urban tourism: Shopping, food, etc.",5,0
2023,5,99,February,"Urban tourism: Shopping, food, etc.","Other urban tourism: Shopping, food, etc.",7,0
2023,5,99,January,"Urban tourism: Shopping, food, etc.","Other urban tourism: Shopping, food, etc.",3,0
2023,4,1,December,"Sports and recreation","Sports and recreation facilities",5,2
2023,4,1,November,"Sports and recreation","Sports and recreation facilities",5,2
2023,4,1,October,"Sports and recreation","Sports and recreation facilities",5,2
2023,4,1,September,"Sports and recreation","Sports and recreation facilities",5,2
2023,4,1,August,"Sports and recreation","Sports and recreation facilities",5,2
2023,4,1,July,"Sports and recreation","Sports and recreation facilities",5,2
2023,4,1,June,"Sports and recreation","Sports and recreation facilities",5,1
2023,4,1,May,"Sports and recreation","Sports and recreation facilities",6,0
2023,4,1,April,"Sports and recreation","Sports and recreation facilities",6,2
2023,4,1,March,"Sports and recreation","Sports and recreation facilities",5,0
2023,4,1,February,"Sports and recreation","Sports and recreation facilities",4,0
2023,4,1,January,"Sports and recreation","Sports and recreation facilities",4,0
2023,3,99,December,"Hot spring/Health","Other hot spring/Health",46,25
2023,3,99,November,"Hot spring/Health","Other hot spring/Health",45,25
2023,3,99,October,"Hot spring/Health","Other hot spring/Health",41,25
2023,3,99,September,"Hot spring/Health","Other hot spring/Health",40,7
2023,3,99,August,"Hot spring/Health","Other hot spring/Health",46,7
2023,3,99,July,"Hot spring/Health","Other hot spring/Health",40,7
2023,3,99,June,"Hot spring/Health","Other hot spring/Health",36,2
2023,3,99,May,"Hot spring/Health","Other hot spring/Health",40,2
2023,3,99,April,"Hot spring/Health","Other hot spring/Health",38,2
2023,3,99,March,"Hot spring/Health","Other hot spring/Health",39,0
2023,3,99,February,"Hot spring/Health","Other hot spring/Health",35,0
2023,3,99,January,"Hot spring/Health","Other hot spring/Health",42,0
2023,4,99,December,"Sports and recreation","Other sports and recreation",52,462
2023,4,99,November,"Sports and recreation","Other sports and recreation",52,462
2023,4,99,October,"Sports and recreation","Other sports and recreation",52,462
2023,4,99,September,"Sports and recreation","Other sports and recreation",49,1
2023,4,99,August,"Sports and recreation","Other sports and recreation",49,1
2023,4,99,July,"Sports and recreation","Other sports and recreation",49,1
2023,4,99,June,"Sports and recreation","Other sports and recreation",31,0
2023,4,99,May,"Sports and recreation","Other sports and recreation",31,0
2023,4,99,April,"Sports and recreation","Other sports and recreation",31,0
2023,4,99,March,"Sports and recreation","Other sports and recreation",28,0
2023,4,99,February,"Sports and recreation","Other sports and recreation",28,0
2023,4,99,January,"Sports and recreation","Other sports and recreation",28,0
2023,5,99,December,"Urban tourism: Shopping, food, etc.","Other urban tourism: Shopping, food, etc.",15,3
2023,5,99,November,"Urban tourism: Shopping, food, etc.","Other urban tourism: Shopping, food, etc.",15,3
2023,5,99,October,"Urban tourism: Shopping, food, etc.","Other urban tourism: Shopping, food, etc.",15,3
2023,5,99,September,"Urban tourism: Shopping, food, etc.","Other urban tourism: Shopping, food, etc.",6,0
2023,5,99,August,"Urban tourism: Shopping, food, etc.","Other urban tourism: Shopping, food, etc.",6,0
2023,5,99,July,"Urban tourism: Shopping, food, etc.","Other urban tourism: Shopping, food, etc.",6,0
2023,5,99,June,"Urban tourism: Shopping, food, etc.","Other urban tourism: Shopping, food, etc.",5,0
2023,5,99,May,"Urban tourism: Shopping, food, etc.","Other urban tourism: Shopping, food, etc.",5,0
2023,5,99,April,"Urban tourism: Shopping, food, etc.","Other urban tourism: Shopping, food, etc.",5,0
2023,5,99,March,"Urban tourism: Shopping, food, etc.","Other urban tourism: Shopping, food, etc.",16,0
2023,5,99,February,"Urban tourism: Shopping, food, etc.","Other urban tourism: Shopping, food, etc.",16,0
2023,5,99,January,"Urban tourism: Shopping, food, etc.","Other urban tourism: Shopping, food, etc.",16,0
2023,4,1,December,"Sports and recreation","Sports and recreation facilities",48,300
2023,4,1,November,"Sports and recreation","Sports and recreation facilities",49,300
2023,4,1,October,"Sports and recreation","Sports and recreation facilities",50,300
2023,4,1,September,"Sports and recreation","Sports and recreation facilities",69,690
2023,4,1,August,"Sports and recreation","Sports and recreation facilities",92,920
2023,4,1,July,"Sports and recreation","Sports and recreation facilities",70,700
2023,4,1,June,"Sports and recreation","Sports and recreation facilities",67,670
2023,4,1,May,"Sports and recreation","Sports and recreation facilities",64,640
2023,4,1,April,"Sports and recreation","Sports and recreation facilities",58,580
2023,4,1,March,"Sports and recreation","Sports and recreation facilities",40,400
2023,4,1,February,"Sports and recreation","Sports and recreation facilities",53,530
2023,4,1,January,"Sports and recreation","Sports and recreation facilities",45,450
2023,2,7,December,History/Culture,"Art museum",1,0
2023,2,7,November,History/Culture,"Art museum",1,0
2023,2,7,October,History/Culture,"Art museum",1,0
2023,2,7,September,History/Culture,"Art museum",897,0
2023,2,7,August,History/Culture,"Art museum",735,0
2023,2,7,July,History/Culture,"Art museum",694,0
2023,2,7,June,History/Culture,"Art museum",1,0
2023,2,7,May,History/Culture,"Art museum",1,0
2023,2,7,April,History/Culture,"Art museum",920,0
2023,2,7,March,History/Culture,"Art museum",642,0
2023,2,7,February,History/Culture,"Art museum",795,0
2023,2,7,January,History/Culture,"Art museum",742,0
2023,2,8,December,History/Culture,"Memorial house/Historical archive",2,0
2023,2,8,November,History/Culture,"Memorial house/Historical archive",3,0
2023,2,8,October,History/Culture,"Memorial house/Historical archive",3,0
2023,2,8,September,History/Culture,"Memorial house/Historical archive",2,0
2023,2,8,August,History/Culture,"Memorial house/Historical archive",2,0
2023,2,8,July,History/Culture,"Memorial house/Historical archive",1,0
2023,2,8,June,History/Culture,"Memorial house/Historical archive",2,0
2023,2,8,May,History/Culture,"Memorial house/Historical archive",3,0
2023,2,8,April,History/Culture,"Memorial house/Historical archive",3,0
2023,2,8,March,History/Culture,"Memorial house/Historical archive",2,0
2023,2,8,February,History/Culture,"Memorial house/Historical archive",2,0
2023,2,8,January,History/Culture,"Memorial house/Historical archive",1,0
2023,2,6,December,History/Culture,Museum,279,242
2023,2,6,November,History/Culture,Museum,450,242
2023,2,6,October,History/Culture,Museum,324,242
2023,2,6,September,History/Culture,Museum,527,428
2023,2,6,August,History/Culture,Museum,452,428
2023,2,6,July,History/Culture,Museum,482,428
2023,2,6,June,History/Culture,Museum,227,0
2023,2,6,May,History/Culture,Museum,223,0
2023,2,6,April,History/Culture,Museum,325,0
2023,2,6,March,History/Culture,Museum,286,0
2023,2,6,February,History/Culture,Museum,320,0
2023,2,6,January,History/Culture,Museum,407,0
2023,2,6,December,History/Culture,Museum,1,242
2023,2,6,November,History/Culture,Museum,2,242
2023,2,6,October,History/Culture,Museum,2,242
2023,2,6,September,History/Culture,Museum,1,428
2023,2,6,August,History/Culture,Museum,1,428
2023,2,6,July,History/Culture,Museum,1,428
2023,2,6,June,History/Culture,Museum,1,353
2023,2,6,May,History/Culture,Museum,2,353
2023,2,6,April,History/Culture,Museum,1,353
2023,2,6,March,History/Culture,Museum,1,0
2023,2,6,February,History/Culture,Museum,1,0
2023,2,6,January,History/Culture,Museum,1,0
2023,2,9,December,History/Culture,"Zoo/Botanical garden",28,401
2023,2,9,November,History/Culture,"Zoo/Botanical garden",71,443
2023,2,9,October,History/Culture,"Zoo/Botanical garden",92,638
2023,2,9,September,History/Culture,"Zoo/Botanical garden",21,301
2023,2,9,August,History/Culture,"Zoo/Botanical garden",14,253
2023,2,9,July,History/Culture,"Zoo/Botanical garden",15,242
2023,2,9,June,History/Culture,"Zoo/Botanical garden",34,452
2023,2,9,May,History/Culture,"Zoo/Botanical garden",161,976
2023,2,9,April,History/Culture,"Zoo/Botanical garden",75,556
2023,2,9,March,History/Culture,"Zoo/Botanical garden",63,494
2023,2,9,February,History/Culture,"Zoo/Botanical garden",42,287
2023,2,9,January,History/Culture,"Zoo/Botanical garden",30,197
2023,4,99,December,"Sports and recreation","Other sports and recreation",79,0
2023,4,99,November,"Sports and recreation","Other sports and recreation",101,0
2023,4,99,October,"Sports and recreation","Other sports and recreation",107,0
2023,4,99,September,"Sports and recreation","Other sports and recreation",168,0
2023,4,99,August,"Sports and recreation","Other sports and recreation",142,0
2023,4,99,July,"Sports and recreation","Other sports and recreation",105,0
2023,4,99,June,"Sports and recreation","Other sports and recreation",111,0
2023,4,99,May,"Sports and recreation","Other sports and recreation",157,0
2023,4,99,April,"Sports and recreation","Other sports and recreation",98,0
2023,4,99,March,"Sports and recreation","Other sports and recreation",47,0
2023,4,99,February,"Sports and recreation","Other sports and recreation",49,0
2023,4,99,January,"Sports and recreation","Other sports and recreation",22,0
2023,3,99,December,"Hot spring/Health","Other hot spring/Health",12,621
2023,3,99,November,"Hot spring/Health","Other hot spring/Health",14,501
2023,3,99,October,"Hot spring/Health","Other hot spring/Health",14,481
2023,3,99,September,"Hot spring/Health","Other hot spring/Health",13,561
2023,3,99,August,"Hot spring/Health","Other hot spring/Health",12,542
2023,3,99,July,"Hot spring/Health","Other hot spring/Health",11,366
2023,3,99,June,"Hot spring/Health","Other hot spring/Health",10,312
2023,3,99,May,"Hot spring/Health","Other hot spring/Health",13,621
2023,3,99,April,"Hot spring/Health","Other hot spring/Health",12,406
2023,3,99,March,"Hot spring/Health","Other hot spring/Health",12,398
2023,3,99,February,"Hot spring/Health","Other hot spring/Health",12,304
2023,3,99,January,"Hot spring/Health","Other hot spring/Health",15,894
2023,4,99,December,"Sports and recreation","Other sports and recreation",2,0
2023,4,99,November,"Sports and recreation","Other sports and recreation",2,0
2023,4,99,October,"Sports and recreation","Other sports and recreation",2,0
2023,4,99,September,"Sports and recreation","Other sports and recreation",1,0
2023,4,99,August,"Sports and recreation","Other sports and recreation",1,0
2023,4,99,July,"Sports and recreation","Other sports and recreation",1,0
2023,4,99,June,"Sports and recreation","Other sports and recreation",2,0
2023,4,99,May,"Sports and recreation","Other sports and recreation",2,0
2023,4,99,April,"Sports and recreation","Other sports and recreation",2,0
2023,4,99,March,"Sports and recreation","Other sports and recreation",2,0
2023,4,99,February,"Sports and recreation","Other sports and recreation",2,0
2023,4,99,January,"Sports and recreation","Other sports and recreation",2,0
2023,4,99,December,"Sports and recreation","Other sports and recreation",139,0
2023,4,99,November,"Sports and recreation","Other sports and recreation",145,0
2023,4,99,October,"Sports and recreation","Other sports and recreation",130,0
2023,4,99,September,"Sports and recreation","Other sports and recreation",115,0
2023,4,99,August,"Sports and recreation","Other sports and recreation",106,0
2023,4,99,July,"Sports and recreation","Other sports and recreation",121,0
2023,4,99,June,"Sports and recreation","Other sports and recreation",103,0
2023,4,99,May,"Sports and recreation","Other sports and recreation",93,0
2023,4,99,April,"Sports and recreation","Other sports and recreation",97,0
2023,4,99,March,"Sports and recreation","Other sports and recreation",151,0
2023,4,99,February,"Sports and recreation","Other sports and recreation",127,0
2023,4,99,January,"Sports and recreation","Other sports and recreation",126,0
2023,4,99,December,"Sports and recreation","Other sports and recreation",7,0
2023,4,99,November,"Sports and recreation","Other sports and recreation",9,0
2023,4,99,October,"Sports and recreation","Other sports and recreation",17,0
2023,4,99,September,"Sports and recreation","Other sports and recreation",8,0
2023,4,99,August,"Sports and recreation","Other sports and recreation",9,0
